frame_index,frame_number_1based,integrated_time_s,raw_std
105,106,1.461016,0.302476
106,107,1.474799,0.313008
107,108,1.488583,0.425124
108,109,1.502366,0.254070
109,110,1.516149,0.220629
110,111,1.529932,0.462738
111,112,1.543715,0.128748
112,113,1.557498,0.232790
113,114,1.571282,0.473513
114,115,1.585065,0.164194
115,116,1.598848,0.242532
116,117,1.612631,0.141035
117,118,1.626414,0.395689
118,119,1.640197,0.390801
119,120,1.653981,0.381000
120,121,1.667764,0.343509
121,122,1.681547,0.575322
122,123,1.695330,0.522157
123,124,1.709113,0.336785
124,125,1.722897,0.489587
125,126,1.736680,0.394272
126,127,1.750463,0.258688
127,128,1.764246,0.331344
128,129,1.778029,0.202460
129,130,1.791812,0.130180
130,131,1.805596,0.459647
131,132,1.819379,0.398582
132,133,1.833162,0.285966
133,134,1.846945,0.230944
134,135,1.860728,0.204700
135,136,1.874511,0.351465
136,137,1.888295,0.376597
137,138,1.902078,0.246298
138,139,1.915861,0.258651
139,140,1.929644,0.424077
140,141,1.943427,0.231755
141,142,1.957210,0.303816
142,143,1.970994,0.220853
143,144,1.984777,0.391727
144,145,1.998560,0.344844
145,146,2.012343,0.316461
146,147,2.026126,0.234907
147,148,2.039909,0.384242
148,149,2.053693,0.294463
149,150,2.067476,0.339459
150,151,2.081259,0.324864
151,152,2.095042,0.403607
152,153,2.108825,0.222231
153,154,2.122609,0.377601
154,155,2.136392,0.208163
155,156,2.150175,0.363432
156,157,2.163958,0.301869
157,158,2.177741,0.140845
158,159,2.191524,0.370281
159,160,2.205308,0.287769
160,161,2.219091,0.311683
161,162,2.232874,0.293466
162,163,2.246657,0.341103
163,164,2.260440,0.410747
164,165,2.274223,0.202107
165,166,2.288007,0.282730
166,167,2.301790,0.132593
167,168,2.315573,0.273957
168,169,2.329356,0.365581
169,170,2.343139,0.394898
170,171,2.356922,0.413236
171,172,2.370706,0.335829
172,173,2.384489,0.266875
173,174,2.398272,0.093197
174,175,2.412055,0.201002
175,176,2.425838,0.339503
176,177,2.439621,0.533830
177,178,2.453405,0.384333
178,179,2.467188,0.274444
179,180,2.480971,0.238551
180,181,2.494754,0.279777
181,182,2.508537,0.405100
182,183,2.522321,0.337883
183,184,2.536104,0.296347
184,185,2.549887,0.517551
185,186,2.563670,0.523149
186,187,2.577453,0.517346
187,188,2.591236,0.404021
188,189,2.605020,0.509020
189,190,2.618803,0.498315
190,191,2.632586,0.318429
191,192,2.646369,0.139965
192,193,2.660152,0.238589
193,194,2.673935,0.389534
194,195,2.687719,0.341928
195,196,2.701502,0.558340
196,197,2.715285,0.416308
197,198,2.729068,0.363181
198,199,2.742851,0.341967
199,200,2.756634,0.390649
200,201,2.770418,0.245497
201,202,2.784201,0.433307
202,203,2.797984,0.209088
203,204,2.811767,0.365031
204,205,2.825550,0.186036
205,206,2.839333,0.315858
206,207,2.853117,0.169475
207,208,2.866900,0.452037
208,209,2.880683,0.470352
209,210,2.894466,0.259215
210,211,2.908249,0.302668
211,212,2.922033,0.272510
212,213,2.935816,0.283810
213,214,2.949599,0.172479
214,215,2.963382,0.219653
215,216,2.977165,0.160439
216,217,2.990948,0.239898
217,218,3.004732,0.254530
218,219,3.018515,0.374165
219,220,3.032298,0.196032
220,221,3.046081,0.320170
221,222,3.059864,0.317396
222,223,3.073647,0.415323
223,224,3.087431,0.181758
224,225,3.101214,0.270032
225,226,3.114997,0.415710
226,227,3.128780,0.396814
227,228,3.142563,0.326207
228,229,3.156346,0.345595
229,230,3.170130,0.205118
230,231,3.183913,0.180509
231,232,3.197696,0.140813
232,233,3.211479,0.459207
233,234,3.225262,0.336442
234,235,3.239045,0.181183
235,236,3.252829,0.477294
236,237,3.266612,0.411017
237,238,3.280395,0.100937
238,239,3.294178,0.221334
239,240,3.307961,0.289912
240,241,3.321744,0.357223
241,242,3.335528,0.346670
242,243,3.349311,0.141146
243,244,3.363094,0.476101
244,245,3.376877,0.307041
245,246,3.390660,0.327040
246,247,3.404444,0.249940
247,248,3.418227,0.249784
248,249,3.432010,0.391031
249,250,3.445793,0.358277
250,251,3.459576,0.212890
251,252,3.473359,0.418791
252,253,3.487143,0.397601
253,254,3.500926,0.397857
254,255,3.514709,0.160883
255,256,3.528492,0.261680
256,257,3.542275,0.311484
257,258,3.556058,0.381575
258,259,3.569842,0.278686
259,260,3.583625,0.111806
260,261,3.597408,0.309243
261,262,3.611191,0.321794
262,263,3.624974,0.347582
263,264,3.638757,0.375499
264,265,3.652541,0.309899
265,266,3.666324,0.308200
266,267,3.680107,0.238156
267,268,3.693890,0.237928
268,269,3.707673,0.352491
269,270,3.721456,0.180761
270,271,3.735240,0.208051
271,272,3.749023,0.331546
272,273,3.762806,0.302770
273,274,3.776589,0.448336
274,275,3.790372,0.312028
275,276,3.804156,0.364146
276,277,3.817939,0.203659
277,278,3.831722,0.366416
278,279,3.845505,0.176252
279,280,3.859288,0.264513
280,281,3.873071,0.273351
281,282,3.886855,0.269569
282,283,3.900638,0.247489
283,284,3.914421,0.286719
284,285,3.928204,0.323700
285,286,3.941987,0.363269
286,287,3.955770,0.287165
287,288,3.969554,0.220014
288,289,3.983337,0.510850
289,290,3.997120,0.276010
290,291,4.010903,0.459444
291,292,4.024686,0.353938
292,293,4.038469,0.252923
293,294,4.052253,0.447730
294,295,4.066036,0.239127
295,296,4.079819,0.328165
296,297,4.093602,0.132704
297,298,4.107385,0.457998
298,299,4.121168,0.479442
299,300,4.134952,0.347495
300,301,4.148735,0.460503
301,302,4.162518,0.384694
302,303,4.176301,0.509805
303,304,4.190084,0.217464
304,305,4.203868,0.343303
305,306,4.217651,0.565734
306,307,4.231434,0.187048
307,308,4.245217,0.487730
308,309,4.259000,0.196250
309,310,4.272783,0.310310
310,311,4.286567,0.486600
311,312,4.300350,0.253053
312,313,4.314133,0.283916
313,314,4.327916,0.321460
314,315,4.341699,0.222046
315,316,4.355482,0.494998
316,317,4.369266,0.222436
317,318,4.383049,0.422726
318,319,4.396832,0.183210
319,320,4.410615,0.249392
320,321,4.424398,0.193403
321,322,4.438181,0.252437
322,323,4.451965,0.333075
323,324,4.465748,0.245327
324,325,4.479531,0.275288
325,326,4.493314,0.537028
326,327,4.507097,0.179201
327,328,4.520880,0.387335
328,329,4.534664,0.451520
329,330,4.548447,0.377227
330,331,4.562230,0.278079
331,332,4.576013,0.284160
332,333,4.589796,0.218144
333,334,4.603580,0.372984
334,335,4.617363,0.133428
335,336,4.631146,0.220039
336,337,4.644929,0.156383
337,338,4.658712,0.176876
338,339,4.672495,0.227761
339,340,4.686279,0.314369
340,341,4.700062,0.326492
341,342,4.713845,0.319405
342,343,4.727628,0.274413
343,344,4.741411,0.457284
344,345,4.755194,0.472016
345,346,4.768978,0.380534
346,347,4.782761,0.191465
347,348,4.796544,0.275168
348,349,4.810327,0.357126
349,350,4.824110,0.343961
350,351,4.837893,0.514056
351,352,4.851677,0.322284
352,353,4.865460,0.364845
353,354,4.879243,0.222724
354,355,4.893026,0.247215
355,356,4.906809,0.355251
356,357,4.920592,0.287411
357,358,4.934376,0.347535
358,359,4.948159,0.314003
359,360,4.961942,0.333516
360,361,4.975725,0.271731
361,362,4.989508,0.322375
362,363,5.003292,0.351724
363,364,5.017075,0.427157
364,365,5.030858,0.159361
365,366,5.044641,0.470205
366,367,5.058424,0.162500
367,368,5.072207,0.329338
368,369,5.085991,0.398498
369,370,5.099774,0.142805
370,371,5.113557,0.647357
371,372,5.127340,0.422484
372,373,5.141123,0.236811
373,374,5.154906,0.363078
374,375,5.168690,0.182192
375,376,5.182473,0.302805
376,377,5.196256,0.125343
377,378,5.210039,0.516439
378,379,5.223822,0.484790
379,380,5.237605,0.236842
380,381,5.251389,0.321793
381,382,5.265172,0.349602
382,383,5.278955,0.422193
383,384,5.292738,0.325683
384,385,5.306521,0.267940
385,386,5.320304,0.367437
386,387,5.334088,0.199291
387,388,5.347871,0.220049
388,389,5.361654,0.380705
389,390,5.375437,0.390829
390,391,5.389220,0.551509
391,392,5.403003,0.426612
392,393,5.416787,0.222360
393,394,5.430570,0.253789
394,395,5.444353,0.406974
395,396,5.458136,0.364674
396,397,5.471919,0.255958
397,398,5.485703,0.187346
398,399,5.499486,0.149425
399,400,5.513269,0.240818
400,401,5.527052,0.180614
401,402,5.540835,0.331439
402,403,5.554618,0.132042
403,404,5.568402,0.289176
404,405,5.582185,0.213693
405,406,5.595968,0.340209
406,407,5.609751,0.369014
407,408,5.623534,0.293279
408,409,5.637317,0.384712
409,410,5.651101,0.226485
410,411,5.664884,0.171574
411,412,5.678667,0.357957
412,413,5.692450,0.610873
413,414,5.706233,0.518539
414,415,5.720016,0.117338
415,416,5.733800,0.144546
416,417,5.747583,0.313279
417,418,5.761366,0.432426
418,419,5.775149,0.150377
419,420,5.788932,0.420916
420,421,5.802715,0.386280
421,422,5.816499,0.166212
422,423,5.830282,0.553868
423,424,5.844065,0.285033
424,425,5.857848,0.259560
425,426,5.871631,0.493882
426,427,5.885415,0.334862
427,428,5.899198,0.354178
428,429,5.912981,0.456562
429,430,5.926764,0.300391
430,431,5.940547,0.175522
431,432,5.954330,0.393222
432,433,5.968114,0.468237
433,434,5.981897,0.395415
434,435,5.995680,0.498195
435,436,6.009463,0.297992
436,437,6.023246,0.363587
437,438,6.037029,0.329651
438,439,6.050813,0.283187
439,440,6.064596,0.292251
440,441,6.078379,0.481232
441,442,6.092162,0.402480
442,443,6.105945,0.155241
443,444,6.119728,0.479304
444,445,6.133512,0.537807
445,446,6.147295,0.326003
446,447,6.161078,0.261711
447,448,6.174861,0.244647
448,449,6.188644,0.203497
449,450,6.202427,0.245528
450,451,6.216211,0.394491
451,452,6.229994,0.351252
452,453,6.243777,0.364680
453,454,6.257560,0.235584
454,455,6.271343,0.410906
455,456,6.285127,0.313554
456,457,6.298910,0.167595
457,458,6.312693,0.244644
458,459,6.326476,0.395825
459,460,6.340259,0.179719
460,461,6.354042,0.346125
461,462,6.367826,0.234387
462,463,6.381609,0.535583
463,464,6.395392,0.467016
464,465,6.409175,0.347648
465,466,6.422958,0.220366
466,467,6.436741,0.312260
467,468,6.450525,0.368924
468,469,6.464308,0.162617
469,470,6.478091,0.552389
470,471,6.491874,0.264898
471,472,6.505657,0.276116
472,473,6.519440,0.371663
473,474,6.533224,0.364477
474,475,6.547007,0.348692
475,476,6.560790,0.306933
476,477,6.574573,0.339276
477,478,6.588356,0.279912
478,479,6.602139,0.349476
479,480,6.615923,0.518082
480,481,6.629706,0.467445
481,482,6.643489,0.195801
482,483,6.657272,0.515379
483,484,6.671055,0.306048
484,485,6.684839,0.291397
485,486,6.698622,0.318596
486,487,6.712405,0.417740
487,488,6.726188,0.453759
488,489,6.739971,0.340114
489,490,6.753754,0.297319
490,491,6.767538,0.255694
491,492,6.781321,0.474867
492,493,6.795104,0.210534
493,494,6.808887,0.143983
494,495,6.822670,0.437985
495,496,6.836453,0.364789
496,497,6.850237,0.426419
497,498,6.864020,0.474449
498,499,6.877803,0.541507
499,500,6.891586,0.340183
500,501,6.905369,0.138661
501,502,6.919152,0.435646
502,503,6.932936,0.351098
503,504,6.946719,0.400266
504,505,6.960502,0.369105
505,506,6.974285,0.180303
506,507,6.988068,0.136007
507,508,7.001851,0.229031
508,509,7.015635,0.320995
509,510,7.029418,0.227658
510,511,7.043201,0.222321
511,512,7.056984,0.311152
512,513,7.070767,0.290221
513,514,7.084551,0.243200
514,515,7.098334,0.307625
515,516,7.112117,0.336085
516,517,7.125900,0.360016
517,518,7.139683,0.270765
518,519,7.153466,0.515562
519,520,7.167250,0.341436
520,521,7.181033,0.254769
521,522,7.194816,0.401630
522,523,7.208599,0.205035
523,524,7.222382,0.305540
524,525,7.236165,0.277387
525,526,7.249949,0.287010
526,527,7.263732,0.466933
527,528,7.277515,0.374926
528,529,7.291298,0.359026
529,530,7.305081,0.328713
530,531,7.318864,0.273627
531,532,7.332648,0.495120
532,533,7.346431,0.238305
533,534,7.360214,0.335634
534,535,7.373997,0.282881
535,536,7.387780,0.284930
536,537,7.401563,0.279700
537,538,7.415347,0.555497
538,539,7.429130,0.325724
539,540,7.442913,0.227511
540,541,7.456696,0.243461
541,542,7.470479,0.414880
542,543,7.484262,0.473074
543,544,7.498046,0.380517
544,545,7.511829,0.320083
545,546,7.525612,0.259874
546,547,7.539395,0.265133
547,548,7.553178,0.250960
548,549,7.566962,0.186689
549,550,7.580745,0.349022
550,551,7.594528,0.510614
551,552,7.608311,0.382208
552,553,7.622094,0.353867
553,554,7.635877,0.194628
554,555,7.649661,0.212897
555,556,7.663444,0.299296
556,557,7.677227,0.235802
557,558,7.691010,0.121771
558,559,7.704793,0.333020
559,560,7.718576,0.449115
560,561,7.732360,0.308236
561,562,7.746143,0.226894
562,563,7.759926,0.136215
563,564,7.773709,0.312351
564,565,7.787492,0.251471
565,566,7.801275,0.439899
566,567,7.815059,0.242150
567,568,7.828842,0.194914
568,569,7.842625,0.263022
569,570,7.856408,0.376089
570,571,7.870191,0.233455
571,572,7.883974,0.339323
572,573,7.897758,0.308074
573,574,7.911541,0.168536
574,575,7.925324,0.342909
575,576,7.939107,0.189678
576,577,7.952890,0.377111
577,578,7.966674,0.206005
578,579,7.980457,0.282654
579,580,7.994240,0.088397
580,581,8.008023,0.294797
581,582,8.021806,0.328031
582,583,8.035589,0.316132
583,584,8.049373,0.177346
584,585,8.063156,0.212005
585,586,8.076939,0.235194
586,587,8.090722,0.258207
587,588,8.104505,0.138113
588,589,8.118288,0.358125
589,590,8.132072,0.240916
590,591,8.145855,0.244715
591,592,8.159638,0.160709
592,593,8.173421,0.333841
593,594,8.187204,0.388117
594,595,8.200987,0.316049
595,596,8.214771,0.238680
596,597,8.228554,0.513964
597,598,8.242337,0.593468
598,599,8.256120,0.205365
599,600,8.269903,0.187133
600,601,8.283686,0.337180
601,602,8.297470,0.259313
602,603,8.311253,0.492107
603,604,8.325036,0.297861
604,605,8.338819,0.322122
605,606,8.352602,0.241111
606,607,8.366386,0.211841
607,608,8.380169,0.647167
608,609,8.393952,0.187037
609,610,8.407735,0.180873
610,611,8.421518,0.312158
611,612,8.435301,0.160004
612,613,8.449085,0.301652
613,614,8.462868,0.181066
614,615,8.476651,0.409316
615,616,8.490434,0.664242
616,617,8.504217,0.184325
617,618,8.518000,0.493933
618,619,8.531784,0.426422
619,620,8.545567,0.338124
620,621,8.559350,0.303025
621,622,8.573133,0.304986
622,623,8.586916,0.324938
623,624,8.600699,0.236280
624,625,8.614483,0.363765
625,626,8.628266,0.140095
626,627,8.642049,0.438436
627,628,8.655832,0.214136
628,629,8.669615,0.379709
629,630,8.683398,0.328684
630,631,8.697182,0.158173
631,632,8.710965,0.266149
632,633,8.724748,0.415619
633,634,8.738531,0.334162
634,635,8.752314,0.407241
635,636,8.766098,0.231171
636,637,8.779881,0.390244
637,638,8.793664,0.346917
638,639,8.807447,0.262192
639,640,8.821230,0.230323
640,641,8.835013,0.257055
641,642,8.848797,0.131461
642,643,8.862580,0.483731
643,644,8.876363,0.248165
644,645,8.890146,0.190465
645,646,8.903929,0.204997
646,647,8.917712,0.372410
647,648,8.931496,0.383607
648,649,8.945279,0.344613
649,650,8.959062,0.213685
650,651,8.972845,0.359190
651,652,8.986628,0.245886
652,653,9.000411,0.344265
653,654,9.014195,0.280717
654,655,9.027978,0.441723
655,656,9.041761,0.219140
656,657,9.055544,0.268659
657,658,9.069327,0.248648
658,659,9.083110,0.460285
659,660,9.096894,0.291080
660,661,9.110677,0.225599
661,662,9.124460,0.261759
662,663,9.138243,0.345212
663,664,9.152026,0.220796
664,665,9.165810,0.204276
665,666,9.179593,0.293335
666,667,9.193376,0.230507
667,668,9.207159,0.396714
668,669,9.220942,0.208002
669,670,9.234725,0.216526
670,671,9.248509,0.254733
671,672,9.262292,0.162621
672,673,9.276075,0.353425
673,674,9.289858,0.175205
674,675,9.303641,0.499594
675,676,9.317424,0.444113
676,677,9.331208,0.463550
677,678,9.344991,0.559435
678,679,9.358774,0.127217
679,680,9.372557,0.291051
680,681,9.386340,0.373459
681,682,9.400123,0.271326
682,683,9.413907,0.340939
683,684,9.427690,0.449996
684,685,9.441473,0.468773
685,686,9.455256,0.190468
686,687,9.469039,0.328887
687,688,9.482822,0.320754
688,689,9.496606,0.288139
689,690,9.510389,0.524951
690,691,9.524172,0.306488
691,692,9.537955,0.308813
692,693,9.551738,0.145995
693,694,9.565521,0.118948
694,695,9.579305,0.247080
695,696,9.593088,0.240571
696,697,9.606871,0.419086
697,698,9.620654,0.390723
698,699,9.634437,0.274021
699,700,9.648221,0.306906
700,701,9.662004,0.397683
701,702,9.675787,0.151012
702,703,9.689570,0.426205
703,704,9.703353,0.432002
704,705,9.717136,0.173670
705,706,9.730920,0.333074
706,707,9.744703,0.283843
707,708,9.758486,0.480799
708,709,9.772269,0.373741
709,710,9.786052,0.277221
710,711,9.799835,0.214153
711,712,9.813619,0.209574
712,713,9.827402,0.165319
713,714,9.841185,0.196534
714,715,9.854968,0.578323
715,716,9.868751,0.366903
716,717,9.882534,0.329610
717,718,9.896318,0.262235
718,719,9.910101,0.366453
719,720,9.923884,0.198382
720,721,9.937667,0.377875
721,722,9.951450,0.440696
722,723,9.965233,0.421231
723,724,9.979017,0.373378
724,725,9.992800,0.347869
725,726,10.006583,0.411719
726,727,10.020366,0.474916
727,728,10.034149,0.226877
728,729,10.047933,0.365157
729,730,10.061716,0.461543
730,731,10.075499,0.209096
731,732,10.089282,0.282577
732,733,10.103065,0.365228
733,734,10.116848,0.194903
734,735,10.130632,0.457404
735,736,10.144415,0.403422
736,737,10.158198,0.283706
737,738,10.171981,0.333016
738,739,10.185764,0.395295
739,740,10.199547,0.346593
740,741,10.213331,0.402589
741,742,10.227114,0.145618
742,743,10.240897,0.222157
743,744,10.254680,0.330252
744,745,10.268463,0.361024
745,746,10.282246,0.284265
746,747,10.296030,0.232334
747,748,10.309813,0.201739
748,749,10.323596,0.454139
749,750,10.337379,0.333385
750,751,10.351162,0.333647
751,752,10.364945,0.254569
752,753,10.378729,0.206280
753,754,10.392512,0.249726
754,755,10.406295,0.190801
755,756,10.420078,0.525384
756,757,10.433861,0.372837
757,758,10.447645,0.247895
758,759,10.461428,0.358068
759,760,10.475211,0.536696
760,761,10.488994,0.179653
761,762,10.502777,0.403410
762,763,10.516560,0.257368
763,764,10.530344,0.385054
764,765,10.544127,0.363326
765,766,10.557910,0.468475
766,767,10.571693,0.243691
767,768,10.585476,0.203539
768,769,10.599259,0.251807
769,770,10.613043,0.269838
770,771,10.626826,0.263397
771,772,10.640609,0.251536
772,773,10.654392,0.191486
773,774,10.668175,0.347909
774,775,10.681958,0.198960
775,776,10.695742,0.148595
776,777,10.709525,0.283100
777,778,10.723308,0.177172
778,779,10.737091,0.248026
779,780,10.750874,0.226299
780,781,10.764657,0.417067
781,782,10.778441,0.341737
782,783,10.792224,0.332722
783,784,10.806007,0.236216
784,785,10.819790,0.349782
785,786,10.833573,0.308716
786,787,10.847357,0.172918
787,788,10.861140,0.187806
788,789,10.874923,0.340051
789,790,10.888706,0.154753
790,791,10.902489,0.216245
791,792,10.916272,0.205129
792,793,10.930056,0.133056
793,794,10.943839,0.255977
794,795,10.957622,0.222479
795,796,10.971405,0.550611
796,797,10.985188,0.368868
797,798,10.998971,0.198674
798,799,11.012755,0.475799
799,800,11.026538,0.156291
800,801,11.040321,0.184113
801,802,11.054104,0.424787
802,803,11.067887,0.366887
803,804,11.081670,0.191160
804,805,11.095454,0.270842
805,806,11.109237,0.282950
806,807,11.123020,0.315575
807,808,11.136803,0.232439
808,809,11.150586,0.304867
809,810,11.164369,0.539562
810,811,11.178153,0.168948
811,812,11.191936,0.294495
812,813,11.205719,0.330758
813,814,11.219502,0.141179
814,815,11.233285,0.131973
815,816,11.247069,0.245011
816,817,11.260852,0.395416
817,818,11.274635,0.380236
818,819,11.288418,0.477558
819,820,11.302201,0.245704
820,821,11.315984,0.436785
821,822,11.329768,0.280513
822,823,11.343551,0.278348
823,824,11.357334,0.569650
824,825,11.371117,0.403704
825,826,11.384900,0.380227
826,827,11.398683,0.202540
827,828,11.412467,0.346733
828,829,11.426250,0.202799
829,830,11.440033,0.513453
830,831,11.453816,0.456929
831,832,11.467599,0.400962
832,833,11.481382,0.360421
833,834,11.495166,0.295698
834,835,11.508949,0.465570
835,836,11.522732,0.211683
836,837,11.536515,0.290396
837,838,11.550298,0.352547
838,839,11.564081,0.328436
839,840,11.577865,0.313568
840,841,11.591648,0.173284
841,842,11.605431,0.325177
842,843,11.619214,0.210050
843,844,11.632997,0.289014
844,845,11.646780,0.426283
845,846,11.660564,0.239668
846,847,11.674347,0.165307
847,848,11.688130,0.336168
848,849,11.701913,0.143869
849,850,11.715696,0.184608
850,851,11.729480,0.319215
851,852,11.743263,0.249458
852,853,11.757046,0.214098
853,854,11.770829,0.289526
854,855,11.784612,0.399672
855,856,11.798395,0.262207
856,857,11.812179,0.376797
857,858,11.825962,0.345299
858,859,11.839745,0.355772
859,860,11.853528,0.324767
860,861,11.867311,0.406307
861,862,11.881094,0.418914
862,863,11.894878,0.261618
863,864,11.908661,0.419254
864,865,11.922444,0.284427
865,866,11.936227,0.163747
866,867,11.950010,0.323767
867,868,11.963793,0.467382
868,869,11.977577,0.294967
869,870,11.991360,0.274015
870,871,12.005143,0.320106
871,872,12.018926,0.236340
872,873,12.032709,0.234502
873,874,12.046492,0.443527
874,875,12.060276,0.385463
875,876,12.074059,0.144867
876,877,12.087842,0.330977
877,878,12.101625,0.272376
878,879,12.115408,0.290947
879,880,12.129192,0.486699
880,881,12.142975,0.175750
881,882,12.156758,0.336497
882,883,12.170541,0.286008
883,884,12.184324,0.367566
884,885,12.198107,0.329961
885,886,12.211891,0.331783
886,887,12.225674,0.360749
887,888,12.239457,0.359656
888,889,12.253240,0.196254
889,890,12.267023,0.549831
890,891,12.280806,0.289684
891,892,12.294590,0.479928
892,893,12.308373,0.452682
893,894,12.322156,0.258636
894,895,12.335939,0.302217
895,896,12.349722,0.332436
896,897,12.363505,0.459578
897,898,12.377289,0.131442
898,899,12.391072,0.482626
899,900,12.404855,0.294734
900,901,12.418638,0.446528
901,902,12.432421,0.349111
902,903,12.446204,0.200197
903,904,12.459988,0.397807
904,905,12.473771,0.578993
905,906,12.487554,0.323210
906,907,12.501337,0.413203
907,908,12.515120,0.440030
908,909,12.528904,0.336471
909,910,12.542687,0.282588
910,911,12.556470,0.254382
911,912,12.570253,0.228997
912,913,12.584036,0.329996
913,914,12.597819,0.134291
914,915,12.611603,0.343187
915,916,12.625386,0.258589
916,917,12.639169,0.154546
917,918,12.652952,0.392519
918,919,12.666735,0.228405
919,920,12.680518,0.595669
920,921,12.694302,0.263968
921,922,12.708085,0.273204
922,923,12.721868,0.192074
923,924,12.735651,0.321518
924,925,12.749434,0.196745
925,926,12.763217,0.286578
926,927,12.777001,0.400084
927,928,12.790784,0.366220
928,929,12.804567,0.304260
929,930,12.818350,0.317875
930,931,12.832133,0.388151
931,932,12.845916,0.316303
932,933,12.859700,0.401338
933,934,12.873483,0.150756
934,935,12.887266,0.202792
935,936,12.901049,0.410935
936,937,12.914832,0.350660
937,938,12.928616,0.379851
938,939,12.942399,0.252954
939,940,12.956182,0.376787
940,941,12.969965,0.167880
941,942,12.983748,0.232914
942,943,12.997531,0.418450
943,944,13.011315,0.446447
944,945,13.025098,0.513738
945,946,13.038881,0.357831
946,947,13.052664,0.285087
947,948,13.066447,0.357968
948,949,13.080230,0.313721
949,950,13.094014,0.198814
950,951,13.107797,0.344209
951,952,13.121580,0.253469
952,953,13.135363,0.184805
953,954,13.149146,0.244852
954,955,13.162929,0.154996
955,956,13.176713,0.375636
956,957,13.190496,0.507210
957,958,13.204279,0.397901
958,959,13.218062,0.532899
959,960,13.231845,0.547056
960,961,13.245628,0.363637
961,962,13.259412,0.251558
962,963,13.273195,0.323271
963,964,13.286978,0.275278
964,965,13.300761,0.272447
965,966,13.314544,0.329081
966,967,13.328328,0.221925
967,968,13.342111,0.249133
968,969,13.355894,0.243563
969,970,13.369677,0.441034
970,971,13.383460,0.427518
971,972,13.397243,0.245814
972,973,13.411027,0.315777
973,974,13.424810,0.290647
974,975,13.438593,0.237023
975,976,13.452376,0.198366
976,977,13.466159,0.188222
977,978,13.479942,0.287296
978,979,13.493726,0.262891
979,980,13.507509,0.268581
980,981,13.521292,0.266280
981,982,13.535075,0.206179
982,983,13.548858,0.259433
983,984,13.562641,0.426917
984,985,13.576425,0.315335
985,986,13.590208,0.293031
986,987,13.603991,0.272613
987,988,13.617774,0.356342
988,989,13.631557,0.197153
989,990,13.645340,0.361119
990,991,13.659124,0.383833
991,992,13.672907,0.447438
992,993,13.686690,0.349512
993,994,13.700473,0.337003
994,995,13.714256,0.531566
995,996,13.728039,0.486633
