Delay_ps,1_1_8_8,1_2_7_8,1_3_6_8,1_4_5_8,1_5_4_8,1_6_3_8,1_7_2_8,2_2_8_8,2_3_7_8,2_4_6_8,2_5_5_8,2_6_4_8,2_7_3_8,3_3_8_8,3_4_7_8,3_5_6_8,3_6_5_8,3_7_4_8,4_4_8_8,4_5_7_8,4_6_6_8,4_7_5_8,5_5_8_8,5_6_7_8,5_7_6_8,6_6_8_8,6_7_7_8,7_7_8_8,2_1_8_7,3_1_8_6,4_1_8_5,5_1_8_4,6_1_8_3,7_1_8_2,3_2_8_7,4_2_8_6,5_2_8_5,6_2_8_4,7_2_8_3,4_3_8_7,5_3_8_6,5_4_8_7,6_4_8_6,7_4_8_5,6_5_8_7,7_5_8_6,7_6_8_7
165.660000,-1.7451747366880825e-11,2.372138324497344e-12,2.558121503418165e-11,4.4778498058775084e-11,5.3254806716515995e-11,4.7374332169820173e-11,2.793878120730656e-11,-1.2429561427996928e-11,4.934747762598586e-12,2.17647061478781e-11,3.176713270730413e-11,3.0965489473600015e-11,1.9157530459551053e-11,-1.8019029778273146e-11,-8.19063265370357e-12,8.274089581442497e-13,5.6769983188725546e-12,5.036901709306171e-12,-3.890826234039913e-11,-3.292442359390482e-11,-2.2992090571556885e-11,-1.1367069530871486e-11,-6.102696279681055e-11,-4.7720251181333197e-11,-2.5840093163243435e-11,-6.162392410054849e-11,-3.4326978166147795e-11,-3.432086440584265e-11,1.7311008364986842e-12,2.0751964425156465e-11,3.389598430799041e-11,3.7375120136356076e-11,3.066067919172857e-11,1.655372850115274e-11,1.311013204368326e-12,1.2724023489643043e-11,1.810868465647273e-11,1.634889080558504e-11,9.123337526697934e-12,-1.3216107689912113e-11,-8.572230440057944e-12,-3.7232666359962104e-11,-2.9170584010119193e-11,-1.5967911100793548e-11,-4.9992007818272487e-11,-2.7922689960792157e-11,-3.4840955258193805e-11
