wavelength_nm,dispersion_ps_per_nm_km,gdd_fiber_fs2,gdd_sf11_rod_fs2,gdd_total_fs2,tod_fiber_fs3,pulse_duration_fiber_ps,pulse_duration_fiber_sf11_rod_ps,best_grating_l_eff_cm,best_pulse_duration_grating_fiber_ps
1261.0,-28.957783886986892,1281418.1719672193,0.0,1281418.1719672193,3393722.142646832,29.607289618264883,29.607289618264883,20.0,139.1879335002497
1262.0,-28.817387444236434,1277424.9462369257,0.0,1277424.9462369257,3357671.0806716676,29.515027273242268,29.515027273242268,20.0,140.22267416064759
1263.0,-28.678312971484562,1273470.386645469,0.0,1273470.386645469,3339080.517299668,29.423658303061103,29.423658303061103,20.0,141.26305566267743
1264.0,-28.54006276846721,1269533.6440479555,0.0,1269533.6440479555,3338146.6105159586,29.33270099412498,29.33270099412498,20.0,142.30961872992665
1265.0,-28.402139134920297,1265593.7361697697,0.0,1265593.7361697697,3355066.5885254797,29.241670557012764,29.241670557012764,20.0,143.3629078365209
1266.0,-28.264044370579764,1261629.5473425377,0.0,1261629.5473425377,3390038.7529370175,29.15007912038077,29.15007912038077,20.0,144.42347122260375
1267.0,-28.12528077518154,1257619.8282400891,0.0,1257619.8282400891,3443262.4819516726,29.057435724866362,29.057435724866362,20.0,145.4918609099704
1268.0,-27.985350648461548,1253543.1956144166,0.0,1253543.1956144166,3514938.2335542357,28.96324631699307,28.96324631699307,20.0,146.5686327178569
1269.0,-27.843756290155728,1249378.1320316414,0.0,1249378.1320316414,3605267.548710333,28.867013743077564,28.867013743077564,20.0,147.65434627889135
1270.0,-27.7,1245102.9856079714,0.0,1245102.9856079714,3711415.2175051398,28.768237743138307,28.768237743138307,20.0,148.7495650552059
1271.0,-27.553750040941697,1240703.0814192058,0.0,1240703.0814192058,3818309.5461732894,28.666579257915455,28.666579257915455,20.0,149.85469204021965
1272.0,-27.405338528773736,1236192.145817929,0.0,1236192.145817929,3910649.215349233,28.562355431297778,28.562355431297778,20.0,150.969474762304
1273.0,-27.255263542500433,1231591.128117651,0.0,1231591.128117651,3985197.174586679,28.45605029146719,28.45605029146719,20.0,152.0934946181311
1274.0,-27.104023161126094,1226921.1115472442,0.0,1226921.1115472442,4041753.1269456195,28.34815096057201,28.34815096057201,20.0,153.22633067504853
