mirror_tilt_urad,tem00_purity,higher_order_content,tem00,tem01,tem02,tem10,tem11,tem20
0.0,0.9999998549069511,1.45093048908862e-07,0.9999998549069511,3.699202081216801e-39,7.25465244752628e-08,1.1600697783141235e-35,3.111029641758799e-36,7.25465244752628e-08
125.0,0.9122483366047681,0.08775166339523188,0.9122483366047681,3.8788945215139875e-33,6.917811919521564e-08,0.08410191502063391,5.341647805277062e-36,0.003649679196478765
250.0,0.6929649496782756,0.3070350503217244,0.6929649496782756,3.878953708747286e-33,6.018701119488028e-08,0.2576755706259882,6.2516515172563935e-37,0.04935941950872495
