Delay_ps,1_1_8_8,1_2_7_8,1_3_6_8,1_4_5_8,1_5_4_8,1_6_3_8,1_7_2_8,2_2_8_8,2_3_7_8,2_4_6_8,2_5_5_8,2_6_4_8,2_7_3_8,3_3_8_8,3_4_7_8,3_5_6_8,3_6_5_8,3_7_4_8,4_4_8_8,4_5_7_8,4_6_6_8,4_7_5_8,5_5_8_8,5_6_7_8,5_7_6_8,6_6_8_8,6_7_7_8,7_7_8_8,2_1_8_7,3_1_8_6,4_1_8_5,5_1_8_4,6_1_8_3,7_1_8_2,3_2_8_7,4_2_8_6,5_2_8_5,6_2_8_4,7_2_8_3,4_3_8_7,5_3_8_6,5_4_8_7,6_4_8_6,7_4_8_5,6_5_8_7,7_5_8_6,7_6_8_7
165.660000,-5.341702561260644e-13,-1.0354852660163399e-12,-1.3769201807643013e-12,-1.4858159713764492e-12,-1.3449516918301395e-12,-9.93099798154047e-13,-5.110057867465435e-13,-1.4530322809644034e-12,-2.231331224218408e-12,-2.654922751881167e-12,-2.5972410744606877e-12,-2.0466931756667603e-12,-1.1132635521404192e-12,-2.6203985448030972e-12,-3.2409221959240885e-12,-3.2742564978690408e-12,-2.6544392903918854e-12,-1.4811490467816437e-12,-3.1547706433722104e-12,-3.2268315899136003e-12,-2.6577685312971776e-12,-1.5097893384486154e-12,-2.504051969519233e-12,-2.067840045301994e-12,-1.1895237256895125e-12,-1.0588983430707277e-12,-6.095192625955054e-13,7.254251734060637e-14,-1.2037109394840437e-12,-1.5901425900246007e-12,-1.641750245613684e-12,-1.390512495052787e-12,-9.377695180494979e-13,-4.2579722161471803e-13,-2.2966077722890304e-12,-2.678267803172714e-12,-2.5252307018569576e-12,-1.8977233030122683e-12,-9.733393632347543e-13,-3.2186201214317564e-12,-3.1698647066858043e-12,-3.161365659763636e-12,-2.5280887370513778e-12,-1.3867626001052576e-12,-2.011591313633127e-12,-1.1200093394603928e-12,-5.896642292765967e-13
