frame_index,frame_number_1based,integrated_time_s,raw_std
174,175,2.412055,0.316058
175,176,2.425838,0.285920
176,177,2.439621,0.292693
177,178,2.453405,0.274806
178,179,2.467188,0.245057
179,180,2.480971,0.186196
180,181,2.494754,0.150415
181,182,2.508537,0.163939
182,183,2.522321,0.209628
183,184,2.536104,0.233857
184,185,2.549887,0.343398
185,186,2.563670,0.309553
186,187,2.577453,0.362297
187,188,2.591236,0.465076
188,189,2.605020,0.356820
189,190,2.618803,0.441853
190,191,2.632586,0.316272
191,192,2.646369,0.335216
192,193,2.660152,0.392471
193,194,2.673935,0.247795
194,195,2.687719,0.305064
195,196,2.701502,0.232714
196,197,2.715285,0.131528
197,198,2.729068,0.236028
198,199,2.742851,0.379040
199,200,2.756634,0.472506
200,201,2.770418,0.211690
201,202,2.784201,0.481539
202,203,2.797984,0.187288
203,204,2.811767,0.262098
204,205,2.825550,0.266678
205,206,2.839333,0.317227
206,207,2.853117,0.263201
207,208,2.866900,0.182960
208,209,2.880683,0.292732
209,210,2.894466,0.215083
210,211,2.908249,0.437697
211,212,2.922033,0.126218
212,213,2.935816,0.196505
213,214,2.949599,0.352414
214,215,2.963382,0.517045
215,216,2.977165,0.222579
216,217,2.990948,0.142290
217,218,3.004732,0.316455
218,219,3.018515,0.230972
219,220,3.032298,0.314967
220,221,3.046081,0.368230
221,222,3.059864,0.250219
222,223,3.073647,0.493379
223,224,3.087431,0.466157
224,225,3.101214,0.223169
225,226,3.114997,0.368069
226,227,3.128780,0.342409
227,228,3.142563,0.452151
228,229,3.156346,0.361308
229,230,3.170130,0.529323
230,231,3.183913,0.263307
231,232,3.197696,0.205368
232,233,3.211479,0.280590
233,234,3.225262,0.279317
234,235,3.239045,0.300234
235,236,3.252829,0.504409
236,237,3.266612,0.233450
237,238,3.280395,0.364739
238,239,3.294178,0.321094
239,240,3.307961,0.158336
240,241,3.321744,0.556711
241,242,3.335528,0.273937
242,243,3.349311,0.187694
243,244,3.363094,0.337139
244,245,3.376877,0.224469
245,246,3.390660,0.312047
246,247,3.404444,0.335154
247,248,3.418227,0.236170
248,249,3.432010,0.237253
249,250,3.445793,0.460788
250,251,3.459576,0.343754
251,252,3.473359,0.327633
252,253,3.487143,0.433897
253,254,3.500926,0.465111
254,255,3.514709,0.343224
255,256,3.528492,0.540411
256,257,3.542275,0.285132
257,258,3.556058,0.240453
258,259,3.569842,0.267839
259,260,3.583625,0.209574
260,261,3.597408,0.474196
261,262,3.611191,0.197153
262,263,3.624974,0.248834
263,264,3.638757,0.306464
264,265,3.652541,0.517889
265,266,3.666324,0.456747
266,267,3.680107,0.290324
267,268,3.693890,0.261401
268,269,3.707673,0.435714
269,270,3.721456,0.237237
270,271,3.735240,0.229195
271,272,3.749023,0.445471
272,273,3.762806,0.331074
273,274,3.776589,0.249622
274,275,3.790372,0.177408
275,276,3.804156,0.165790
276,277,3.817939,0.168455
277,278,3.831722,0.239022
278,279,3.845505,0.204228
279,280,3.859288,0.267741
280,281,3.873071,0.436360
281,282,3.886855,0.194541
282,283,3.900638,0.341195
283,284,3.914421,0.272089
284,285,3.928204,0.403954
285,286,3.941987,0.307089
286,287,3.955770,0.438219
287,288,3.969554,0.215461
288,289,3.983337,0.467403
289,290,3.997120,0.304784
290,291,4.010903,0.221293
291,292,4.024686,0.351110
292,293,4.038469,0.289349
293,294,4.052253,0.387548
294,295,4.066036,0.198250
295,296,4.079819,0.376515
296,297,4.093602,0.248371
297,298,4.107385,0.429413
298,299,4.121168,0.356427
299,300,4.134952,0.367947
300,301,4.148735,0.252758
301,302,4.162518,0.446555
302,303,4.176301,0.507860
303,304,4.190084,0.125427
304,305,4.203868,0.467041
305,306,4.217651,0.427460
306,307,4.231434,0.421951
307,308,4.245217,0.254160
308,309,4.259000,0.267883
309,310,4.272783,0.295142
310,311,4.286567,0.328440
311,312,4.300350,0.089190
312,313,4.314133,0.257016
313,314,4.327916,0.185698
314,315,4.341699,0.343457
315,316,4.355482,0.368120
316,317,4.369266,0.323684
317,318,4.383049,0.345494
318,319,4.396832,0.458514
319,320,4.410615,0.391920
320,321,4.424398,0.322308
321,322,4.438181,0.318917
322,323,4.451965,0.314192
323,324,4.465748,0.156017
324,325,4.479531,0.254126
325,326,4.493314,0.285335
326,327,4.507097,0.204316
327,328,4.520880,0.233882
328,329,4.534664,0.473523
329,330,4.548447,0.182334
330,331,4.562230,0.239571
331,332,4.576013,0.241468
332,333,4.589796,0.348409
333,334,4.603580,0.373092
334,335,4.617363,0.355679
335,336,4.631146,0.285222
336,337,4.644929,0.231607
337,338,4.658712,0.349182
338,339,4.672495,0.441399
339,340,4.686279,0.286292
340,341,4.700062,0.298858
341,342,4.713845,0.142804
342,343,4.727628,0.479989
343,344,4.741411,0.393969
344,345,4.755194,0.268535
345,346,4.768978,0.256368
346,347,4.782761,0.269560
347,348,4.796544,0.376327
348,349,4.810327,0.155082
349,350,4.824110,0.328970
350,351,4.837893,0.264145
351,352,4.851677,0.271654
352,353,4.865460,0.209056
353,354,4.879243,0.359393
354,355,4.893026,0.209316
355,356,4.906809,0.213946
356,357,4.920592,0.357347
357,358,4.934376,0.303648
358,359,4.948159,0.216128
359,360,4.961942,0.324409
360,361,4.975725,0.380326
361,362,4.989508,0.366513
362,363,5.003292,0.469505
363,364,5.017075,0.508760
364,365,5.030858,0.442410
365,366,5.044641,0.254792
366,367,5.058424,0.419666
367,368,5.072207,0.168617
368,369,5.085991,0.295001
369,370,5.099774,0.164772
370,371,5.113557,0.417552
371,372,5.127340,0.481336
372,373,5.141123,0.481589
373,374,5.154906,0.239492
374,375,5.168690,0.348262
375,376,5.182473,0.346599
376,377,5.196256,0.271664
377,378,5.210039,0.565905
378,379,5.223822,0.155693
379,380,5.237605,0.282117
380,381,5.251389,0.494355
381,382,5.265172,0.278779
382,383,5.278955,0.343553
383,384,5.292738,0.181498
384,385,5.306521,0.222008
385,386,5.320304,0.329406
386,387,5.334088,0.416673
387,388,5.347871,0.429714
388,389,5.361654,0.343394
389,390,5.375437,0.259267
390,391,5.389220,0.334659
391,392,5.403003,0.167260
392,393,5.416787,0.398051
393,394,5.430570,0.150935
394,395,5.444353,0.192910
395,396,5.458136,0.377526
396,397,5.471919,0.336313
397,398,5.485703,0.268892
398,399,5.499486,0.403887
399,400,5.513269,0.217987
400,401,5.527052,0.494786
401,402,5.540835,0.277584
402,403,5.554618,0.363269
403,404,5.568402,0.304301
404,405,5.582185,0.338135
405,406,5.595968,0.401313
406,407,5.609751,0.361382
407,408,5.623534,0.317112
408,409,5.637317,0.339662
409,410,5.651101,0.460184
410,411,5.664884,0.467210
411,412,5.678667,0.385883
412,413,5.692450,0.413493
413,414,5.706233,0.343642
414,415,5.720016,0.169532
415,416,5.733800,0.364843
416,417,5.747583,0.376363
417,418,5.761366,0.284246
418,419,5.775149,0.404429
419,420,5.788932,0.279960
420,421,5.802715,0.271240
421,422,5.816499,0.327783
422,423,5.830282,0.413225
423,424,5.844065,0.426296
424,425,5.857848,0.313068
425,426,5.871631,0.528183
426,427,5.885415,0.241652
427,428,5.899198,0.588402
428,429,5.912981,0.149182
429,430,5.926764,0.488447
430,431,5.940547,0.558961
431,432,5.954330,0.520940
432,433,5.968114,0.375413
433,434,5.981897,0.328478
434,435,5.995680,0.420499
435,436,6.009463,0.192733
436,437,6.023246,0.353609
437,438,6.037029,0.245390
438,439,6.050813,0.294691
439,440,6.064596,0.310407
440,441,6.078379,0.418921
441,442,6.092162,0.194499
442,443,6.105945,0.413565
443,444,6.119728,0.447365
444,445,6.133512,0.422418
445,446,6.147295,0.305261
446,447,6.161078,0.350244
447,448,6.174861,0.427792
448,449,6.188644,0.387745
449,450,6.202427,0.187272
450,451,6.216211,0.336511
451,452,6.229994,0.329262
452,453,6.243777,0.359366
453,454,6.257560,0.422047
454,455,6.271343,0.504975
455,456,6.285127,0.299915
456,457,6.298910,0.438337
457,458,6.312693,0.465155
458,459,6.326476,0.727202
459,460,6.340259,0.266940
460,461,6.354042,0.172648
461,462,6.367826,0.120913
462,463,6.381609,0.335119
463,464,6.395392,0.451508
464,465,6.409175,0.261802
465,466,6.422958,0.477833
466,467,6.436741,0.304998
467,468,6.450525,0.354468
468,469,6.464308,0.322586
469,470,6.478091,0.265037
470,471,6.491874,0.278039
471,472,6.505657,0.248451
472,473,6.519440,0.260213
473,474,6.533224,0.248519
474,475,6.547007,0.251815
475,476,6.560790,0.305622
476,477,6.574573,0.510870
477,478,6.588356,0.279476
478,479,6.602139,0.224292
479,480,6.615923,0.357073
480,481,6.629706,0.244323
481,482,6.643489,0.433410
482,483,6.657272,0.285068
483,484,6.671055,0.252171
484,485,6.684839,0.356662
485,486,6.698622,0.240610
486,487,6.712405,0.539958
487,488,6.726188,0.239044
488,489,6.739971,0.367558
489,490,6.753754,0.254789
490,491,6.767538,0.308442
491,492,6.781321,0.245446
492,493,6.795104,0.312910
493,494,6.808887,0.216218
494,495,6.822670,0.350336
495,496,6.836453,0.343739
496,497,6.850237,0.263425
497,498,6.864020,0.533952
498,499,6.877803,0.356979
499,500,6.891586,0.270076
500,501,6.905369,0.237540
501,502,6.919152,0.381628
502,503,6.932936,0.273301
503,504,6.946719,0.172783
504,505,6.960502,0.369584
505,506,6.974285,0.342911
506,507,6.988068,0.192087
507,508,7.001851,0.131837
508,509,7.015635,0.290988
509,510,7.029418,0.455867
510,511,7.043201,0.381255
511,512,7.056984,0.223393
512,513,7.070767,0.288155
513,514,7.084551,0.346023
514,515,7.098334,0.202384
515,516,7.112117,0.163008
516,517,7.125900,0.219513
517,518,7.139683,0.264133
518,519,7.153466,0.462606
519,520,7.167250,0.130622
520,521,7.181033,0.191219
521,522,7.194816,0.200948
522,523,7.208599,0.167785
523,524,7.222382,0.239139
524,525,7.236165,0.254889
525,526,7.249949,0.316907
526,527,7.263732,0.228027
527,528,7.277515,0.313496
528,529,7.291298,0.191711
529,530,7.305081,0.150083
530,531,7.318864,0.362094
531,532,7.332648,0.261827
532,533,7.346431,0.412103
533,534,7.360214,0.265810
534,535,7.373997,0.361934
535,536,7.387780,0.341249
536,537,7.401563,0.311198
537,538,7.415347,0.257732
538,539,7.429130,0.180934
539,540,7.442913,0.217626
540,541,7.456696,0.517808
541,542,7.470479,0.434476
542,543,7.484262,0.193380
543,544,7.498046,0.162917
544,545,7.511829,0.299134
545,546,7.525612,0.472335
546,547,7.539395,0.157534
547,548,7.553178,0.199227
548,549,7.566962,0.360709
549,550,7.580745,0.129654
550,551,7.594528,0.302776
551,552,7.608311,0.440686
552,553,7.622094,0.233837
553,554,7.635877,0.342621
554,555,7.649661,0.294641
555,556,7.663444,0.189455
556,557,7.677227,0.298687
557,558,7.691010,0.342998
558,559,7.704793,0.380923
559,560,7.718576,0.226910
560,561,7.732360,0.133550
561,562,7.746143,0.170108
562,563,7.759926,0.318227
563,564,7.773709,0.312478
564,565,7.787492,0.403596
565,566,7.801275,0.334858
566,567,7.815059,0.510702
567,568,7.828842,0.299592
568,569,7.842625,0.295086
569,570,7.856408,0.175284
570,571,7.870191,0.356348
571,572,7.883974,0.283225
572,573,7.897758,0.295247
573,574,7.911541,0.334142
574,575,7.925324,0.274786
575,576,7.939107,0.344644
576,577,7.952890,0.276551
577,578,7.966674,0.507583
578,579,7.980457,0.290822
579,580,7.994240,0.311019
580,581,8.008023,0.288507
581,582,8.021806,0.554906
582,583,8.035589,0.488042
583,584,8.049373,0.436266
584,585,8.063156,0.254409
585,586,8.076939,0.417389
586,587,8.090722,0.432120
587,588,8.104505,0.170205
588,589,8.118288,0.369899
589,590,8.132072,0.404864
590,591,8.145855,0.466762
591,592,8.159638,0.400243
592,593,8.173421,0.309773
593,594,8.187204,0.239113
594,595,8.200987,0.365246
595,596,8.214771,0.276355
596,597,8.228554,0.339201
597,598,8.242337,0.177233
598,599,8.256120,0.181863
599,600,8.269903,0.278959
600,601,8.283686,0.265493
601,602,8.297470,0.569006
602,603,8.311253,0.237890
603,604,8.325036,0.500593
604,605,8.338819,0.288333
605,606,8.352602,0.279034
606,607,8.366386,0.307351
607,608,8.380169,0.367580
608,609,8.393952,0.278195
609,610,8.407735,0.159411
610,611,8.421518,0.151165
611,612,8.435301,0.233164
612,613,8.449085,0.334717
613,614,8.462868,0.307338
614,615,8.476651,0.231830
615,616,8.490434,0.346887
616,617,8.504217,0.136594
617,618,8.518000,0.512416
618,619,8.531784,0.364950
619,620,8.545567,0.212439
620,621,8.559350,0.542382
621,622,8.573133,0.263625
622,623,8.586916,0.245886
623,624,8.600699,0.363282
624,625,8.614483,0.188583
625,626,8.628266,0.412761
626,627,8.642049,0.453267
627,628,8.655832,0.125116
628,629,8.669615,0.691204
629,630,8.683398,0.287180
630,631,8.697182,0.380691
631,632,8.710965,0.246611
632,633,8.724748,0.271427
633,634,8.738531,0.428928
634,635,8.752314,0.244552
635,636,8.766098,0.291592
636,637,8.779881,0.212177
637,638,8.793664,0.355017
638,639,8.807447,0.510033
639,640,8.821230,0.317063
640,641,8.835013,0.184484
641,642,8.848797,0.178013
642,643,8.862580,0.476688
643,644,8.876363,0.325513
644,645,8.890146,0.354098
645,646,8.903929,0.285237
646,647,8.917712,0.253446
647,648,8.931496,0.352447
648,649,8.945279,0.333123
649,650,8.959062,0.332786
650,651,8.972845,0.361877
651,652,8.986628,0.440050
652,653,9.000411,0.382263
653,654,9.014195,0.378622
654,655,9.027978,0.185072
655,656,9.041761,0.151976
656,657,9.055544,0.290375
657,658,9.069327,0.419289
658,659,9.083110,0.294744
659,660,9.096894,0.125294
660,661,9.110677,0.317300
661,662,9.124460,0.300143
662,663,9.138243,0.230356
663,664,9.152026,0.192195
664,665,9.165810,0.250434
665,666,9.179593,0.279563
666,667,9.193376,0.202266
667,668,9.207159,0.379957
668,669,9.220942,0.358934
669,670,9.234725,0.222376
670,671,9.248509,0.314108
671,672,9.262292,0.215771
672,673,9.276075,0.442958
673,674,9.289858,0.458991
674,675,9.303641,0.281754
675,676,9.317424,0.514977
676,677,9.331208,0.312784
677,678,9.344991,0.366517
678,679,9.358774,0.299595
679,680,9.372557,0.250831
680,681,9.386340,0.243399
681,682,9.400123,0.423214
682,683,9.413907,0.325967
683,684,9.427690,0.253335
684,685,9.441473,0.285458
685,686,9.455256,0.309612
686,687,9.469039,0.256013
687,688,9.482822,0.433997
688,689,9.496606,0.241275
689,690,9.510389,0.269540
690,691,9.524172,0.310849
691,692,9.537955,0.205973
692,693,9.551738,0.277621
693,694,9.565521,0.358541
694,695,9.579305,0.327128
695,696,9.593088,0.457192
696,697,9.606871,0.280252
697,698,9.620654,0.393699
698,699,9.634437,0.501717
699,700,9.648221,0.350813
700,701,9.662004,0.236803
701,702,9.675787,0.263337
702,703,9.689570,0.429206
703,704,9.703353,0.442924
704,705,9.717136,0.148787
705,706,9.730920,0.111564
706,707,9.744703,0.246280
707,708,9.758486,0.333290
708,709,9.772269,0.440892
709,710,9.786052,0.308400
710,711,9.799835,0.259946
711,712,9.813619,0.429585
712,713,9.827402,0.441870
713,714,9.841185,0.274916
714,715,9.854968,0.454313
715,716,9.868751,0.281500
716,717,9.882534,0.458069
717,718,9.896318,0.433414
718,719,9.910101,0.480838
719,720,9.923884,0.297706
720,721,9.937667,0.394859
721,722,9.951450,0.454490
722,723,9.965233,0.243249
723,724,9.979017,0.334014
724,725,9.992800,0.305762
725,726,10.006583,0.323787
726,727,10.020366,0.576875
727,728,10.034149,0.184186
728,729,10.047933,0.364131
729,730,10.061716,0.405482
730,731,10.075499,0.446091
731,732,10.089282,0.511702
732,733,10.103065,0.368160
733,734,10.116848,0.326597
734,735,10.130632,0.320824
735,736,10.144415,0.324970
736,737,10.158198,0.316691
737,738,10.171981,0.620377
738,739,10.185764,0.384435
739,740,10.199547,0.434647
740,741,10.213331,0.305214
741,742,10.227114,0.192507
742,743,10.240897,0.398907
743,744,10.254680,0.287015
744,745,10.268463,0.431300
745,746,10.282246,0.283975
746,747,10.296030,0.188668
747,748,10.309813,0.276456
748,749,10.323596,0.400005
749,750,10.337379,0.384957
750,751,10.351162,0.506738
751,752,10.364945,0.212719
752,753,10.378729,0.200858
753,754,10.392512,0.427762
754,755,10.406295,0.435664
755,756,10.420078,0.445541
756,757,10.433861,0.369268
757,758,10.447645,0.163999
758,759,10.461428,0.428184
759,760,10.475211,0.150558
760,761,10.488994,0.266572
761,762,10.502777,0.198980
762,763,10.516560,0.538267
763,764,10.530344,0.380569
764,765,10.544127,0.125965
765,766,10.557910,0.220197
766,767,10.571693,0.312817
767,768,10.585476,0.269672
768,769,10.599259,0.245311
769,770,10.613043,0.460747
770,771,10.626826,0.286233
771,772,10.640609,0.303978
772,773,10.654392,0.198599
773,774,10.668175,0.271998
774,775,10.681958,0.296898
775,776,10.695742,0.349747
776,777,10.709525,0.235429
777,778,10.723308,0.423797
778,779,10.737091,0.336265
779,780,10.750874,0.205981
780,781,10.764657,0.317386
781,782,10.778441,0.126335
782,783,10.792224,0.616179
783,784,10.806007,0.222572
784,785,10.819790,0.282467
785,786,10.833573,0.270850
786,787,10.847357,0.261272
787,788,10.861140,0.210859
788,789,10.874923,0.381237
789,790,10.888706,0.305229
790,791,10.902489,0.297193
791,792,10.916272,0.415788
792,793,10.930056,0.244181
793,794,10.943839,0.595426
794,795,10.957622,0.374642
795,796,10.971405,0.209638
796,797,10.985188,0.279517
797,798,10.998971,0.261415
798,799,11.012755,0.449952
799,800,11.026538,0.391954
800,801,11.040321,0.481052
801,802,11.054104,0.369174
802,803,11.067887,0.260665
803,804,11.081670,0.326659
804,805,11.095454,0.579099
805,806,11.109237,0.541522
806,807,11.123020,0.359165
807,808,11.136803,0.246936
808,809,11.150586,0.205093
809,810,11.164369,0.424242
810,811,11.178153,0.283253
811,812,11.191936,0.532240
812,813,11.205719,0.396355
813,814,11.219502,0.283815
814,815,11.233285,0.282082
815,816,11.247069,0.304149
816,817,11.260852,0.200948
817,818,11.274635,0.269319
818,819,11.288418,0.255141
819,820,11.302201,0.429545
820,821,11.315984,0.261907
821,822,11.329768,0.355483
822,823,11.343551,0.199711
823,824,11.357334,0.405004
824,825,11.371117,0.190498
825,826,11.384900,0.390661
826,827,11.398683,0.414724
827,828,11.412467,0.266545
828,829,11.426250,0.325747
829,830,11.440033,0.380491
830,831,11.453816,0.244024
831,832,11.467599,0.226449
832,833,11.481382,0.153346
833,834,11.495166,0.297214
834,835,11.508949,0.478779
835,836,11.522732,0.217885
836,837,11.536515,0.294219
837,838,11.550298,0.220096
838,839,11.564081,0.266225
839,840,11.577865,0.542515
840,841,11.591648,0.376264
841,842,11.605431,0.270529
842,843,11.619214,0.277649
843,844,11.632997,0.236564
844,845,11.646780,0.332274
845,846,11.660564,0.362857
846,847,11.674347,0.522128
847,848,11.688130,0.168966
848,849,11.701913,0.376173
849,850,11.715696,0.325446
850,851,11.729480,0.134066
851,852,11.743263,0.300012
852,853,11.757046,0.216693
853,854,11.770829,0.311767
854,855,11.784612,0.364942
855,856,11.798395,0.299693
856,857,11.812179,0.390403
857,858,11.825962,0.214167
858,859,11.839745,0.217369
859,860,11.853528,0.553375
860,861,11.867311,0.318161
861,862,11.881094,0.416460
862,863,11.894878,0.184961
863,864,11.908661,0.690615
864,865,11.922444,0.178219
865,866,11.936227,0.286195
866,867,11.950010,0.476483
867,868,11.963793,0.298140
868,869,11.977577,0.166478
869,870,11.991360,0.397772
870,871,12.005143,0.378812
871,872,12.018926,0.359267
872,873,12.032709,0.345666
873,874,12.046492,0.165848
874,875,12.060276,0.268668
875,876,12.074059,0.324917
876,877,12.087842,0.166021
877,878,12.101625,0.292857
878,879,12.115408,0.490737
879,880,12.129192,0.274323
880,881,12.142975,0.255178
881,882,12.156758,0.263291
882,883,12.170541,0.498548
883,884,12.184324,0.191558
884,885,12.198107,0.418458
885,886,12.211891,0.497834
886,887,12.225674,0.351842
887,888,12.239457,0.241996
888,889,12.253240,0.390712
889,890,12.267023,0.503837
890,891,12.280806,0.289382
891,892,12.294590,0.532713
892,893,12.308373,0.101352
893,894,12.322156,0.268880
894,895,12.335939,0.295040
895,896,12.349722,0.361578
896,897,12.363505,0.158177
897,898,12.377289,0.319015
898,899,12.391072,0.192559
899,900,12.404855,0.457219
900,901,12.418638,0.308579
901,902,12.432421,0.484709
902,903,12.446204,0.421058
903,904,12.459988,0.220723
904,905,12.473771,0.303896
905,906,12.487554,0.469651
906,907,12.501337,0.167764
907,908,12.515120,0.206211
908,909,12.528904,0.273548
909,910,12.542687,0.407856
910,911,12.556470,0.293856
911,912,12.570253,0.298062
912,913,12.584036,0.377958
913,914,12.597819,0.526232
914,915,12.611603,0.444365
915,916,12.625386,0.547987
916,917,12.639169,0.234919
917,918,12.652952,0.279704
918,919,12.666735,0.236840
919,920,12.680518,0.481958
920,921,12.694302,0.263724
921,922,12.708085,0.191730
922,923,12.721868,0.228267
923,924,12.735651,0.306962
924,925,12.749434,0.370662
925,926,12.763217,0.584613
926,927,12.777001,0.397104
927,928,12.790784,0.429696
928,929,12.804567,0.537196
929,930,12.818350,0.226174
930,931,12.832133,0.323307
931,932,12.845916,0.360274
932,933,12.859700,0.309476
933,934,12.873483,0.360837
934,935,12.887266,0.159352
935,936,12.901049,0.248284
936,937,12.914832,0.158915
937,938,12.928616,0.265274
938,939,12.942399,0.339593
939,940,12.956182,0.272707
940,941,12.969965,0.168147
941,942,12.983748,0.311499
942,943,12.997531,0.220159
943,944,13.011315,0.274400
944,945,13.025098,0.403800
945,946,13.038881,0.278008
946,947,13.052664,0.328902
947,948,13.066447,0.342334
948,949,13.080230,0.216003
949,950,13.094014,0.317777
950,951,13.107797,0.480451
951,952,13.121580,0.200158
952,953,13.135363,0.539515
953,954,13.149146,0.214490
954,955,13.162929,0.379995
955,956,13.176713,0.517762
956,957,13.190496,0.373868
957,958,13.204279,0.486515
958,959,13.218062,0.356365
959,960,13.231845,0.281408
960,961,13.245628,0.199522
961,962,13.259412,0.297718
962,963,13.273195,0.331985
963,964,13.286978,0.262209
964,965,13.300761,0.476534
965,966,13.314544,0.373007
966,967,13.328328,0.262554
967,968,13.342111,0.349741
968,969,13.355894,0.319772
969,970,13.369677,0.429560
970,971,13.383460,0.461705
971,972,13.397243,0.352513
972,973,13.411027,0.347195
973,974,13.424810,0.164516
974,975,13.438593,0.222820
975,976,13.452376,0.300242
976,977,13.466159,0.161079
977,978,13.479942,0.364502
978,979,13.493726,0.350916
979,980,13.507509,0.347930
980,981,13.521292,0.357912
981,982,13.535075,0.250173
982,983,13.548858,0.323992
983,984,13.562641,0.475851
984,985,13.576425,0.387351
985,986,13.590208,0.284559
986,987,13.603991,0.334249
987,988,13.617774,0.254248
988,989,13.631557,0.519286
989,990,13.645340,0.387122
990,991,13.659124,0.225518
991,992,13.672907,0.229005
992,993,13.686690,0.363462
993,994,13.700473,0.473170
994,995,13.714256,0.164665
995,996,13.728039,0.245496
