1.635020006629608531e+02,-3.704633110723587919e+00
1.636131886946935765e+02,-3.682933889445350495e+00
1.637243767264263283e+02,-3.671617918427133365e+00
1.638355647581590233e+02,-3.624127422057696890e+00
1.639467527898917183e+02,-3.519694295310548338e+00
1.640579408216244701e+02,-3.473444549327274977e+00
1.641691288533571935e+02,-3.639052575783339627e+00
1.642803168850898885e+02,-3.691547096911551140e+00
1.643915049168225835e+02,-3.626281546437448267e+00
1.645026929485553069e+02,-3.661765978114252640e+00
1.646138809802880587e+02,-3.623091053964522690e+00
1.647250690120207821e+02,-3.550837169614735611e+00
1.648362570437534487e+02,-3.472279010098464180e+00
1.649474450754862005e+02,-3.549154568425667566e+00
1.650586331072189239e+02,-3.654908545536668552e+00
1.651698211389516189e+02,-3.554622624840317879e+00
1.652810091706843423e+02,-3.621299307813122148e+00
1.653921972024170373e+02,-3.676840908967319965e+00
1.655033852341497891e+02,-3.714554927860759914e+00
1.656145732658824841e+02,-3.524652861332699505e+00
1.657257612976152359e+02,-3.598075935506349410e+00
1.658369493293479309e+02,-3.616358092903394272e+00
1.659481373610806543e+02,-3.516381197663997593e+00
1.660593253928133493e+02,-3.683731438639754607e+00
1.661705134245460727e+02,-3.626582910647787372e+00
1.662817014562787961e+02,-3.446996331363450849e+00
1.663928894880115195e+02,-3.633262662826041378e+00
1.665040775197442144e+02,-3.620327883516464507e+00
1.666152655514769663e+02,-3.805435798031802985e+00
1.667264535832096897e+02,-3.648091809525304985e+00
1.668376416149423846e+02,-3.571156030351744004e+00
1.669488296466750796e+02,-3.739773479568977432e+00
1.670600176784078315e+02,-3.417510471543257378e+00
1.671712057101405549e+02,-3.753644728491770888e+00
1.672823937418732783e+02,-3.414441112224975150e+00
1.673935817736059732e+02,-3.653995373115213940e+00
1.675047698053386966e+02,-2.999491405260717336e+00
1.676159578370714200e+02,-3.146196209612877936e+00
1.677271458688041434e+02,-3.242515179703581385e+00
1.678383339005368100e+02,-3.033561268646118414e+00
1.679495219322695618e+02,-3.294218606412996575e+00
1.680607099640022852e+02,-2.881505613307635105e+00
1.681718979957349802e+02,-3.073085017057467283e+00
1.682830860274677320e+02,-3.171851588285972134e+00
1.683942740592004270e+02,-3.316051342389011225e+00
1.685054620909331504e+02,-3.052096966600191141e+00
1.686166501226658454e+02,-3.212316157883197576e+00
1.687278381543985972e+02,-2.957468314600094406e+00
1.688390261861312922e+02,-3.244599388941565188e+00
1.689502142178640156e+02,-3.244902453273135201e+00
1.690614022495967390e+02,-3.175170254023746530e+00
1.691725902813294624e+02,-2.961020329253030603e+00
1.692837783130621858e+02,-3.081102805604774897e+00
1.693949663447948808e+02,-3.019627063147460877e+00
1.695061543765275758e+02,-3.231720840958025143e+00
1.696173424082603276e+02,-3.199231753810412471e+00
1.697285304399930510e+02,-3.107324466392377804e+00
1.698397184717257460e+02,-3.150233337766108033e+00
1.699509065034584694e+02,-3.165175168004455752e+00
1.700620945351911928e+02,-3.041583207182263937e+00
