1.635020006629608531e+02,6.243505427303950306e-01
1.636131886946935765e+02,6.287547704073951360e-01
1.637243767264263283e+02,6.381427483887022190e-01
1.638355647581590233e+02,6.357533615477096722e-01
1.639467527898917183e+02,6.345933527516486317e-01
1.640579408216244701e+02,6.351868456572243860e-01
1.641691288533571935e+02,6.288241396886009582e-01
1.642803168850898885e+02,6.385184987796814760e-01
1.643915049168225835e+02,6.425650411605566825e-01
1.645026929485553069e+02,6.302837852423048837e-01
1.646138809802880587e+02,6.337300904414000513e-01
1.647250690120207821e+02,6.320844965754013334e-01
1.648362570437534487e+02,6.360847926785426765e-01
1.649474450754862005e+02,6.329207819366475807e-01
1.650586331072189239e+02,6.331905514095151899e-01
1.651698211389516189e+02,6.335412517645734320e-01
1.652810091706843423e+02,6.326625739578425334e-01
1.653921972024170373e+02,6.345771667151928197e-01
1.655033852341497891e+02,6.352947535537780688e-01
1.656145732658824841e+02,6.400157196366533796e-01
1.657257612976152359e+02,6.389150601861643963e-01
1.658369493293479309e+02,6.334256363619574781e-01
1.659481373610806543e+02,6.301190333218057438e-01
1.660593253928133493e+02,6.344584682489595728e-01
1.661705134245460727e+02,6.423973990171552018e-01
1.662817014562787961e+02,6.368054628793595739e-01
1.663928894880115195e+02,6.366705781279962117e-01
1.665040775197442144e+02,6.356994079294003841e-01
1.666152655514769663e+02,6.347821917249963919e-01
1.667264535832096897e+02,6.349170765617869749e-01
1.668376416149423846e+02,6.354026616799023364e-01
1.669488296466750796e+02,6.346742840979975320e-01
1.670600176784078315e+02,6.290553710951173327e-01
1.671712057101405549e+02,6.206103016006809803e-01
1.672823937418732783e+02,6.256302621411480303e-01
1.673935817736059732e+02,6.252256079497080510e-01
1.675047698053386966e+02,6.211588328494286326e-01
1.676159578370714200e+02,6.253874696516439347e-01
1.677271458688041434e+02,6.256707275324646655e-01
1.678383339005368100e+02,6.328038825439175064e-01
1.679495219322695618e+02,6.246995574359137660e-01
1.680607099640022852e+02,6.240116452511024203e-01
1.681718979957349802e+02,6.234653620709764699e-01
1.682830860274677320e+02,6.228381480640288181e-01
1.683942740592004270e+02,6.221704686151290353e-01
1.685054620909331504e+02,6.211183676661101716e-01
1.686166501226658454e+02,6.213611602197145478e-01
1.687278381543985972e+02,6.213611602585017435e-01
1.688390261861312922e+02,6.219276762133132408e-01
1.689502142178640156e+02,6.181320194278481228e-01
1.690614022495967390e+02,6.138426841010680146e-01
1.691725902813294624e+02,6.071038423566373909e-01
1.692837783130621858e+02,6.123697428005245857e-01
1.693949663447948808e+02,6.108806152278771773e-01
1.695061543765275758e+02,6.079850894597034205e-01
1.696173424082603276e+02,6.092417656570152662e-01
1.697285304399930510e+02,6.084324572211096127e-01
1.698397184717257460e+02,6.086954824363322025e-01
1.699509065034584694e+02,6.057334135066535508e-01
1.700620945351911928e+02,5.936987516170796342e-01
