frame_index,frame_number_1based,integrated_time_s,raw_std
697,698,9.620654,0.276620
698,699,9.634437,0.307202
699,700,9.648221,0.432156
700,701,9.662004,0.432244
701,702,9.675787,0.281706
702,703,9.689570,0.334827
703,704,9.703353,0.267858
704,705,9.717136,0.384603
705,706,9.730920,0.302340
706,707,9.744703,0.375849
707,708,9.758486,0.268963
708,709,9.772269,0.434572
709,710,9.786052,0.317531
710,711,9.799835,0.272195
711,712,9.813619,0.421265
712,713,9.827402,0.361517
713,714,9.841185,0.171259
714,715,9.854968,0.491440
715,716,9.868751,0.199810
716,717,9.882534,0.409953
717,718,9.896318,0.381307
718,719,9.910101,0.222706
719,720,9.923884,0.414880
720,721,9.937667,0.218978
721,722,9.951450,0.296279
722,723,9.965233,0.216761
723,724,9.979017,0.410622
724,725,9.992800,0.123302
725,726,10.006583,0.372284
726,727,10.020366,0.268603
727,728,10.034149,0.274388
728,729,10.047933,0.454143
729,730,10.061716,0.160842
730,731,10.075499,0.155029
731,732,10.089282,0.284883
732,733,10.103065,0.278683
733,734,10.116848,0.421473
734,735,10.130632,0.224991
735,736,10.144415,0.204995
736,737,10.158198,0.234880
737,738,10.171981,0.197101
738,739,10.185764,0.244511
739,740,10.199547,0.279824
740,741,10.213331,0.193291
741,742,10.227114,0.267084
742,743,10.240897,0.232647
743,744,10.254680,0.369087
744,745,10.268463,0.380885
745,746,10.282246,0.330701
746,747,10.296030,0.362556
747,748,10.309813,0.290746
748,749,10.323596,0.460262
749,750,10.337379,0.240019
750,751,10.351162,0.307234
751,752,10.364945,0.298999
752,753,10.378729,0.211311
753,754,10.392512,0.255390
754,755,10.406295,0.284640
755,756,10.420078,0.237089
756,757,10.433861,0.458970
757,758,10.447645,0.530258
758,759,10.461428,0.199177
759,760,10.475211,0.383684
760,761,10.488994,0.290611
761,762,10.502777,0.208066
762,763,10.516560,0.185111
763,764,10.530344,0.266839
764,765,10.544127,0.307764
765,766,10.557910,0.439128
766,767,10.571693,0.196526
767,768,10.585476,0.349521
768,769,10.599259,0.205675
769,770,10.613043,0.175140
770,771,10.626826,0.598241
771,772,10.640609,0.407819
772,773,10.654392,0.100921
773,774,10.668175,0.396524
774,775,10.681958,0.412692
775,776,10.695742,0.501811
776,777,10.709525,0.427112
777,778,10.723308,0.173380
778,779,10.737091,0.138592
779,780,10.750874,0.256327
780,781,10.764657,0.186115
781,782,10.778441,0.240211
782,783,10.792224,0.242337
783,784,10.806007,0.183943
784,785,10.819790,0.253048
